shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
9192,9192,2023-07-15,,UPS,In Transit
9193,9193,2023-10-28,,DHL,In Transit
9194,9194,2023-05-11,,DHL,In Transit
9195,9195,2022-03-02,,DHL,In Transit
9196,9196,2022-12-05,,USPS,In Transit
9197,9197,2023-11-06,,FedEx,In Transit
9198,9198,2023-07-15,,USPS,Delivered
9199,9199,2022-10-26,,DHL,Returned
9200,9200,2022-03-12,,USPS,In Transit
9201,9201,2023-02-03,,UPS,Delivered
9202,9202,2023-06-20,,USPS,In Transit
9203,9203,2022-02-21,,FedEx,In Transit
9204,9204,2023-01-30,,FedEx,Delivered
9205,9205,2023-12-17,,DHL,In Transit
9206,9206,2022-03-21,,FedEx,Returned
9207,9207,2022-07-25,,DHL,Returned
9208,9208,2023-12-17,2023-04-25,USPS,Delivered
9209,9209,2022-09-20,,USPS,In Transit
9210,9210,2023-08-14,,DHL,Returned
9211,9211,2023-10-21,,DHL,Delivered
9212,9212,2023-01-15,,USPS,Returned
9213,9213,2023-02-16,,UPS,Delivered
9214,9214,2022-11-11,2023-05-04,FedEx,Delivered
9215,9215,2023-04-25,,FedEx,Returned
9216,9216,2023-08-13,,FedEx,In Transit
9217,9217,2023-09-07,2023-05-22,FedEx,Delivered
9218,9218,2023-07-05,,USPS,Returned
9219,9219,2022-10-06,,FedEx,Returned
9220,9220,2023-02-06,,USPS,Returned
9221,9221,2022-01-27,,DHL,Delivered
9222,9222,2023-11-28,,USPS,In Transit
9223,9223,2022-11-30,,DHL,Returned
9224,9224,2023-06-13,,DHL,Returned
9225,9225,2023-03-16,,UPS,Delivered
9226,9226,2023-12-06,,UPS,In Transit
9227,9227,2023-04-01,,UPS,Delivered
9228,9228,2023-10-02,,UPS,In Transit
9229,9229,2022-10-04,,FedEx,Delivered
9230,9230,2023-08-05,,UPS,In Transit
9231,9231,2023-02-02,,FedEx,Returned
9232,9232,2022-07-18,,FedEx,Delivered
9233,9233,2023-11-27,,FedEx,In Transit
9234,9234,2023-07-10,,DHL,Returned
9235,9235,2022-09-06,,DHL,Returned
9236,9236,2022-01-05,,FedEx,In Transit
9237,9237,2023-09-29,,UPS,Delivered
9238,9238,2023-04-02,,FedEx,Returned
9239,9239,2022-06-08,,DHL,In Transit
9240,9240,2022-07-27,,UPS,Delivered
9241,9241,2023-02-10,,DHL,Returned
9242,9242,2022-05-04,2023-09-14,UPS,In Transit
9243,9243,2022-02-22,,DHL,Returned
9244,9244,2023-07-12,,FedEx,Delivered
9245,9245,2022-03-03,,USPS,Delivered
9246,9246,2023-08-12,,USPS,Returned
9247,9247,2022-05-26,,DHL,Delivered
9248,9248,2023-03-05,,UPS,Delivered
9249,9249,2022-03-28,,DHL,In Transit
9250,9250,2023-01-30,,USPS,Returned
9251,9251,2023-02-16,,UPS,Returned
9252,9252,2022-05-17,2023-11-24,DHL,In Transit
9253,9253,2022-01-09,,USPS,Delivered
9254,9254,2022-04-13,,DHL,Returned
9255,9255,2023-03-06,2023-09-02,FedEx,Returned
9256,9256,2022-11-28,,UPS,In Transit
9257,9257,2023-01-01,,UPS,Delivered
9258,9258,2022-11-24,,FedEx,In Transit
9259,9259,2023-04-07,,USPS,Returned
9260,9260,2023-12-03,,DHL,Delivered
9261,9261,2023-06-04,,USPS,Delivered
9262,9262,2023-02-22,,UPS,In Transit
9263,9263,2022-10-13,2023-01-16,USPS,Delivered
9264,9264,2022-12-06,,UPS,Returned
9265,9265,2023-05-28,,UPS,Returned
9266,9266,2023-11-14,,FedEx,Returned
9267,9267,2023-06-21,,FedEx,Delivered
9268,9268,2023-02-14,,UPS,Delivered
9269,9269,2022-11-28,,DHL,Returned
9270,9270,2022-12-03,,DHL,In Transit
9271,9271,2023-01-04,,FedEx,Returned
9272,9272,2023-05-22,,DHL,In Transit
9273,9273,2022-12-28,,FedEx,Returned
9274,9274,2022-04-14,,UPS,In Transit
9275,9275,2022-06-27,,UPS,In Transit
9276,9276,2022-09-19,,UPS,Delivered
9277,9277,2023-04-28,,FedEx,In Transit
9278,9278,2023-03-19,2023-04-29,DHL,Delivered
9279,9279,2022-10-10,2023-02-12,UPS,Returned
9280,9280,2022-01-07,,USPS,In Transit
9281,9281,2022-01-09,,DHL,In Transit
9282,9282,2022-02-24,,DHL,Returned
9283,9283,2023-02-01,,FedEx,Returned
9284,9284,2023-06-22,,FedEx,In Transit
9285,9285,2023-04-04,,DHL,In Transit
9286,9286,2022-12-13,,DHL,Delivered
9287,9287,2023-06-19,,UPS,Delivered
9288,9288,2023-03-02,,UPS,In Transit
9289,9289,2023-06-29,,USPS,In Transit
9290,9290,2022-05-17,,UPS,Returned
9291,9291,2022-10-27,,DHL,Returned
9292,9292,2023-12-02,,FedEx,Delivered
9293,9293,2022-03-01,,USPS,Delivered
9294,9294,2023-01-02,,DHL,Returned
9295,9295,2022-03-16,,USPS,Returned
9296,9296,2023-03-02,,USPS,Returned
9297,9297,2023-01-28,,USPS,Returned
9298,9298,2022-12-29,,UPS,Returned
9299,9299,2022-09-20,,UPS,Returned
9300,9300,2022-11-30,,FedEx,Delivered
9301,9301,2022-04-21,2023-10-21,DHL,Returned
9302,9302,2022-06-08,2023-01-06,USPS,In Transit
9303,9303,2022-06-30,,UPS,In Transit
9304,9304,2022-09-21,,FedEx,In Transit
9305,9305,2022-11-07,,UPS,In Transit
9306,9306,2022-09-25,,FedEx,Delivered
9307,9307,2022-03-13,,DHL,In Transit
9308,9308,2023-06-10,,USPS,Delivered
9309,9309,2023-08-27,,FedEx,In Transit
9310,9310,2023-09-20,,USPS,Returned
9311,9311,2023-04-30,,DHL,Returned
9312,9312,2022-11-01,,DHL,Returned
9313,9313,2022-01-07,,UPS,Returned
9314,9314,2022-05-29,,DHL,Delivered
9315,9315,2022-07-27,,USPS,Returned
9316,9316,2022-07-27,,UPS,Returned
9317,9317,2023-06-27,,USPS,Delivered
9318,9318,2023-02-22,,UPS,In Transit
9319,9319,2023-07-03,,USPS,Delivered
9320,9320,2023-03-14,,DHL,In Transit
9321,9321,2022-01-19,,FedEx,Returned
9322,9322,2023-06-10,,DHL,Delivered
9323,9323,2022-08-28,,USPS,In Transit
9324,9324,2022-11-23,,DHL,Delivered
9325,9325,2023-04-28,,FedEx,In Transit
9326,9326,2022-02-13,,USPS,Returned
9327,9327,2022-03-08,,USPS,Returned
9328,9328,2023-04-10,,UPS,Returned
9329,9329,2022-01-22,,UPS,In Transit
9330,9330,2022-09-10,,DHL,Returned
9331,9331,2023-02-24,,FedEx,Delivered
9332,9332,2022-07-19,,FedEx,In Transit
9333,9333,2022-02-17,,FedEx,Delivered
9334,9334,2023-10-01,,FedEx,In Transit
9335,9335,2022-11-03,,USPS,In Transit
9336,9336,2022-10-03,,DHL,Delivered
9337,9337,2022-06-08,,USPS,Returned
9338,9338,2022-08-07,,DHL,Delivered
9339,9339,2023-06-10,,UPS,Returned
9340,9340,2023-10-22,,FedEx,Delivered
9341,9341,2023-02-27,,DHL,In Transit
9342,9342,2022-03-05,,USPS,Delivered
9343,9343,2022-06-28,,USPS,Delivered
9344,9344,2022-02-17,,USPS,In Transit
9345,9345,2023-12-13,,USPS,Returned
9346,9346,2022-12-08,,DHL,Returned
9347,9347,2022-02-20,,FedEx,In Transit
9348,9348,2023-07-09,,USPS,Returned
9349,9349,2023-09-20,,FedEx,Returned
9350,9350,2023-07-03,,UPS,Returned
9351,9351,2022-08-18,,FedEx,In Transit
9352,9352,2022-02-02,,UPS,In Transit
9353,9353,2023-09-17,,UPS,Delivered
9354,9354,2022-10-13,,FedEx,Delivered
9355,9355,2022-03-13,,FedEx,Delivered
9356,9356,2022-08-07,,DHL,Returned
9357,9357,2022-10-04,,USPS,Delivered
9358,9358,2023-11-17,,FedEx,Returned
9359,9359,2023-08-17,2023-04-15,FedEx,Returned
9360,9360,2022-01-14,,UPS,Returned
9361,9361,2023-08-22,,FedEx,Delivered
9362,9362,2023-03-21,,USPS,Delivered
9363,9363,2023-10-17,,DHL,Delivered
9364,9364,2022-03-10,,USPS,Returned
9365,9365,2023-09-15,,USPS,Returned
9366,9366,2023-05-04,,DHL,In Transit
9367,9367,2023-09-04,2023-04-12,FedEx,In Transit
9368,9368,2023-05-13,,FedEx,Returned
9369,9369,2023-08-14,,UPS,In Transit
9370,9370,2023-05-15,2023-12-30,FedEx,Returned
9371,9371,2022-05-20,,UPS,In Transit
9372,9372,2022-10-08,,FedEx,Returned
9373,9373,2022-12-12,,UPS,In Transit
9374,9374,2022-06-07,,DHL,Returned
9375,9375,2023-07-24,2023-06-06,FedEx,Delivered
9376,9376,2022-10-04,,FedEx,In Transit
9377,9377,2022-04-24,,USPS,Returned
9378,9378,2022-08-04,,UPS,Delivered
9379,9379,2023-01-08,2023-12-14,UPS,Returned
9380,9380,2023-02-04,,USPS,Delivered
9381,9381,2023-09-18,,FedEx,Returned
9382,9382,2022-10-05,,UPS,Returned
9383,9383,2023-06-25,,FedEx,Returned
9384,9384,2022-01-15,,DHL,In Transit
9385,9385,2022-11-03,,UPS,Delivered
9386,9386,2022-11-23,,FedEx,Delivered
9387,9387,2022-02-14,,DHL,Delivered
9388,9388,2023-04-22,,FedEx,In Transit
9389,9389,2022-07-30,2023-08-08,FedEx,In Transit
9390,9390,2022-12-30,,DHL,Delivered
9391,9391,2023-01-23,,UPS,In Transit
9392,9392,2023-12-10,,USPS,In Transit
9393,9393,2023-05-20,,USPS,Delivered
9394,9394,2022-11-04,,DHL,Returned
9395,9395,2023-06-07,,FedEx,Returned
9396,9396,2022-01-16,,USPS,Delivered
9397,9397,2023-08-11,,DHL,In Transit
9398,9398,2022-11-27,,USPS,In Transit
9399,9399,2023-05-27,,FedEx,Delivered
9400,9400,2023-10-19,,DHL,Delivered
9401,9401,2023-10-18,,UPS,Delivered
9402,9402,2022-08-18,,DHL,Delivered
9403,9403,2023-08-11,,DHL,In Transit
9404,9404,2022-09-16,,USPS,Returned
9405,9405,2023-11-26,2023-07-29,USPS,Delivered
9406,9406,2022-01-21,,UPS,In Transit
9407,9407,2022-12-12,,USPS,Delivered
9408,9408,2023-08-23,2023-02-13,USPS,Returned
9409,9409,2023-10-07,,USPS,Delivered
9410,9410,2023-07-17,,FedEx,In Transit
9411,9411,2022-02-17,,DHL,Delivered
9412,9412,2022-05-25,,USPS,Returned
9413,9413,2023-11-06,2023-04-21,FedEx,In Transit
9414,9414,2023-03-20,,DHL,In Transit
9415,9415,2022-01-03,,UPS,Returned
9416,9416,2022-06-23,,DHL,Delivered
9417,9417,2023-09-25,,FedEx,Delivered
9418,9418,2022-09-15,,FedEx,In Transit
9419,9419,2022-10-05,,UPS,Returned
9420,9420,2022-06-01,,FedEx,In Transit
9421,9421,2023-10-30,,UPS,In Transit
9422,9422,2022-02-16,,UPS,Returned
9423,9423,2022-08-28,,FedEx,Returned
9424,9424,2022-04-04,,FedEx,Returned
9425,9425,2022-12-30,,USPS,Delivered
9426,9426,2023-06-29,,USPS,In Transit
9427,9427,2023-09-08,2023-08-14,UPS,In Transit
9428,9428,2022-05-25,,FedEx,Delivered
9429,9429,2022-12-08,,USPS,Returned
9430,9430,2023-06-19,,USPS,Delivered
9431,9431,2022-10-16,,USPS,In Transit
9432,9432,2023-09-19,,USPS,Delivered
9433,9433,2022-01-19,,UPS,In Transit
9434,9434,2023-04-26,,DHL,Delivered
9435,9435,2022-07-16,,FedEx,Delivered
9436,9436,2022-11-17,,FedEx,In Transit
9437,9437,2022-06-08,,USPS,In Transit
9438,9438,2022-02-12,,UPS,Delivered
9439,9439,2022-08-22,,DHL,Delivered
9440,9440,2022-04-10,,DHL,Delivered
9441,9441,2023-08-02,,FedEx,Delivered
9442,9442,2023-03-28,,UPS,In Transit
9443,9443,2023-11-13,,UPS,Returned
9444,9444,2023-04-17,,FedEx,In Transit
9445,9445,2023-04-29,,DHL,Returned
9446,9446,2022-10-21,,UPS,In Transit
9447,9447,2023-07-01,,USPS,Returned
9448,9448,2023-03-25,,UPS,In Transit
9449,9449,2023-04-18,,FedEx,Returned
9450,9450,2023-01-08,,FedEx,Delivered
9451,9451,2023-09-18,,USPS,Delivered
9452,9452,2023-01-11,,DHL,Returned
9453,9453,2022-04-28,,DHL,Delivered
9454,9454,2023-11-05,,USPS,Returned
9455,9455,2022-11-14,,UPS,Returned
9456,9456,2022-03-11,,FedEx,Delivered
9457,9457,2023-06-11,,USPS,Delivered
9458,9458,2023-03-13,,FedEx,In Transit
9459,9459,2022-10-02,,FedEx,Returned
9460,9460,2023-12-06,,USPS,In Transit
9461,9461,2023-06-21,2023-12-03,DHL,Returned
9462,9462,2022-06-13,,DHL,Returned
9463,9463,2022-07-27,,USPS,In Transit
9464,9464,2022-01-05,,USPS,Delivered
9465,9465,2023-05-29,,UPS,In Transit
9466,9466,2023-06-20,,USPS,Delivered
9467,9467,2022-05-14,,FedEx,Delivered
9468,9468,2023-09-14,,DHL,Returned
9469,9469,2022-11-25,,FedEx,In Transit
9470,9470,2023-10-20,,DHL,In Transit
9471,9471,2023-06-18,,FedEx,Delivered
9472,9472,2023-02-11,2023-02-08,USPS,Delivered
9473,9473,2023-12-16,,USPS,Returned
9474,9474,2023-06-12,,UPS,Returned
9475,9475,2022-10-12,,DHL,Delivered
9476,9476,2022-04-20,,USPS,Returned
9477,9477,2023-08-09,,DHL,Delivered
9478,9478,2023-03-08,,USPS,In Transit
9479,9479,2022-06-13,,UPS,Returned
9480,9480,2022-09-09,,USPS,In Transit
9481,9481,2023-10-26,,USPS,Delivered
9482,9482,2022-08-15,2023-07-16,UPS,Returned
9483,9483,2022-06-23,,FedEx,Delivered
9484,9484,2023-03-17,,DHL,In Transit
9485,9485,2022-02-02,,FedEx,Returned
9486,9486,2023-10-22,,FedEx,In Transit
9487,9487,2023-01-06,,FedEx,In Transit
9488,9488,2023-07-17,,DHL,Delivered
9489,9489,2023-01-22,,UPS,In Transit
9490,9490,2023-10-01,,USPS,In Transit
9491,9491,2022-10-15,,USPS,In Transit
9492,9492,2022-06-20,2023-12-22,FedEx,Delivered
9493,9493,2023-04-17,,DHL,In Transit
9494,9494,2023-03-08,,FedEx,Delivered
9495,9495,2023-05-09,,UPS,Returned
9496,9496,2022-10-28,,USPS,Returned
9497,9497,2023-06-14,,USPS,Delivered
9498,9498,2022-08-04,2023-08-04,USPS,Returned
9499,9499,2022-04-13,,USPS,In Transit
9500,9500,2023-04-01,,UPS,In Transit
9501,9501,2022-07-18,,DHL,Delivered
9502,9502,2023-12-19,,DHL,In Transit
9503,9503,2022-01-04,,UPS,Returned
9504,9504,2023-01-30,,USPS,Returned
9505,9505,2023-02-18,,DHL,Delivered
9506,9506,2022-07-07,,UPS,Returned
9507,9507,2023-08-29,,FedEx,Returned
9508,9508,2022-08-08,,UPS,Returned
9509,9509,2023-11-05,,USPS,Delivered
9510,9510,2023-10-21,,USPS,Delivered
9511,9511,2023-11-30,,USPS,In Transit
9512,9512,2022-03-31,,FedEx,Returned
9513,9513,2023-01-17,,DHL,Returned
9514,9514,2022-04-06,,USPS,Delivered
9515,9515,2023-06-28,,FedEx,Returned
9516,9516,2022-04-04,,UPS,In Transit
9517,9517,2023-04-26,2023-10-08,DHL,Returned
9518,9518,2023-07-09,,DHL,Delivered
9519,9519,2023-05-29,,UPS,Returned
9520,9520,2022-06-04,,DHL,In Transit
9521,9521,2022-10-30,,UPS,In Transit
9522,9522,2022-06-01,2023-02-05,FedEx,Delivered
9523,9523,2023-01-27,2023-01-02,USPS,In Transit
9524,9524,2023-01-07,,FedEx,Returned
9525,9525,2022-12-16,,USPS,In Transit
9526,9526,2023-08-01,,DHL,In Transit
9527,9527,2022-11-17,,UPS,Delivered
9528,9528,2023-03-02,,UPS,In Transit
9529,9529,2023-10-01,,FedEx,Delivered
9530,9530,2023-07-17,,FedEx,Returned
9531,9531,2023-09-01,,DHL,In Transit
9532,9532,2022-01-25,,UPS,Returned
9533,9533,2023-03-08,,USPS,Returned
9534,9534,2022-06-07,,DHL,In Transit
9535,9535,2022-08-31,,DHL,In Transit
9536,9536,2022-05-18,,DHL,Delivered
9537,9537,2023-04-18,,UPS,In Transit
9538,9538,2022-05-29,,FedEx,Delivered
9539,9539,2022-08-15,,UPS,In Transit
9540,9540,2023-11-02,,USPS,In Transit
9541,9541,2023-05-02,,UPS,In Transit
9542,9542,2022-05-03,,USPS,In Transit
9543,9543,2023-04-08,,USPS,In Transit
9544,9544,2023-10-03,,USPS,Delivered
9545,9545,2023-05-31,,UPS,In Transit
9546,9546,2023-08-18,,USPS,Delivered
9547,9547,2022-01-29,,USPS,Delivered
9548,9548,2022-06-06,,DHL,In Transit
9549,9549,2022-06-26,,DHL,In Transit
9550,9550,2022-08-23,,UPS,In Transit
9551,9551,2023-04-29,,DHL,Delivered
9552,9552,2023-11-28,,DHL,Returned
9553,9553,2023-08-11,2023-10-28,FedEx,Returned
9554,9554,2022-02-28,2023-09-16,UPS,Delivered
9555,9555,2022-02-07,2023-06-05,UPS,In Transit
9556,9556,2023-12-28,,DHL,In Transit
9557,9557,2023-03-16,,UPS,Delivered
9558,9558,2022-11-21,,UPS,In Transit
9559,9559,2022-10-08,2023-10-30,UPS,Delivered
9560,9560,2023-07-11,,UPS,In Transit
9561,9561,2023-10-06,,DHL,In Transit
9562,9562,2023-10-17,,FedEx,Delivered
9563,9563,2023-04-05,,DHL,Returned
9564,9564,2022-02-27,,FedEx,Returned
9565,9565,2023-11-20,,UPS,Returned
9566,9566,2023-07-21,,USPS,In Transit
9567,9567,2022-10-16,,UPS,Returned
9568,9568,2023-04-24,,UPS,Returned
9569,9569,2023-04-04,,USPS,Returned
9570,9570,2023-08-19,2023-09-27,UPS,Returned
9571,9571,2022-11-28,,UPS,Returned
9572,9572,2023-12-23,,USPS,Returned
9573,9573,2022-09-24,,UPS,Delivered
9574,9574,2022-03-15,,UPS,Returned
9575,9575,2023-10-06,,FedEx,In Transit
9576,9576,2023-04-02,,DHL,Delivered
9577,9577,2023-03-08,,UPS,In Transit
9578,9578,2023-05-25,,UPS,Returned
9579,9579,2022-11-19,,UPS,Returned
9580,9580,2022-11-19,,FedEx,Returned
9581,9581,2022-07-28,,UPS,In Transit
9582,9582,2023-09-01,,DHL,Returned
9583,9583,2023-06-23,2023-01-30,USPS,Returned
9584,9584,2022-03-22,,FedEx,Returned
9585,9585,2023-07-13,,USPS,Returned
9586,9586,2023-07-09,,FedEx,Returned
9587,9587,2023-10-03,,UPS,Returned
9588,9588,2023-12-04,,FedEx,Delivered
9589,9589,2022-02-11,,UPS,Returned
9590,9590,2023-04-10,2023-04-01,USPS,Delivered
9591,9591,2022-08-05,,USPS,Returned
9592,9592,2023-04-20,,DHL,Delivered
9593,9593,2023-06-12,,DHL,In Transit
9594,9594,2022-03-10,,FedEx,In Transit
9595,9595,2022-12-29,,FedEx,Delivered
9596,9596,2023-08-22,2023-02-10,UPS,Returned
9597,9597,2022-03-09,,USPS,In Transit
9598,9598,2022-11-26,,USPS,In Transit
9599,9599,2023-05-22,,FedEx,Returned
9600,9600,2023-09-10,,USPS,In Transit
9601,9601,2022-03-02,2023-05-14,DHL,Delivered
9602,9602,2023-07-27,,FedEx,Returned
9603,9603,2023-08-19,,DHL,Delivered
9604,9604,2022-11-07,,UPS,Delivered
9605,9605,2023-01-15,,DHL,Returned
9606,9606,2023-06-08,,FedEx,In Transit
9607,9607,2023-09-17,,DHL,Delivered
9608,9608,2023-10-06,,DHL,In Transit
9609,9609,2023-02-05,2023-06-26,FedEx,Delivered
9610,9610,2022-06-22,,UPS,Returned
9611,9611,2023-02-20,,DHL,Returned
9612,9612,2023-07-19,2023-02-05,FedEx,Returned
9613,9613,2022-08-05,,DHL,In Transit
9614,9614,2023-06-03,,DHL,Delivered
9615,9615,2022-09-28,,USPS,Returned
9616,9616,2023-07-19,,DHL,Delivered
9617,9617,2023-06-10,,UPS,Delivered
9618,9618,2023-03-31,,DHL,Returned
9619,9619,2023-02-26,,FedEx,Delivered
9620,9620,2022-07-31,,FedEx,Delivered
9621,9621,2023-06-23,,USPS,Returned
9622,9622,2022-01-25,2023-12-06,USPS,Delivered
9623,9623,2022-06-10,,DHL,Returned
9624,9624,2022-01-19,2023-01-16,USPS,In Transit
9625,9625,2023-12-04,,UPS,Delivered
9626,9626,2023-05-07,,USPS,Returned
9627,9627,2023-02-14,,FedEx,In Transit
9628,9628,2022-03-24,,USPS,Delivered
9629,9629,2022-06-05,,UPS,Returned
9630,9630,2022-09-02,,UPS,Delivered
9631,9631,2023-09-01,2024-01-22,USPS,In Transit
9632,9632,2023-02-14,,USPS,Delivered
9633,9633,2023-11-30,,USPS,Returned
9634,9634,2022-04-23,2023-12-27,FedEx,Delivered
9635,9635,2022-07-05,,FedEx,Delivered
9636,9636,2022-04-29,,UPS,Delivered
9637,9637,2023-10-10,,USPS,In Transit
9638,9638,2023-11-16,,DHL,In Transit
9639,9639,2023-09-11,,UPS,Delivered
9640,9640,2022-01-30,,FedEx,In Transit
9641,9641,2023-10-11,,UPS,In Transit
9642,9642,2022-12-09,,FedEx,Returned
9643,9643,2022-04-02,2024-01-01,DHL,In Transit
9644,9644,2023-07-16,,USPS,In Transit
9645,9645,2023-07-15,,USPS,In Transit
9646,9646,2022-04-14,,USPS,Delivered
9647,9647,2022-06-09,,DHL,Delivered
9648,9648,2023-08-05,,DHL,In Transit
9649,9649,2023-10-26,,DHL,Returned
9650,9650,2023-07-08,,DHL,In Transit
9651,9651,2023-06-21,,FedEx,Returned
9652,9652,2023-10-23,,UPS,Returned
9653,9653,2023-02-02,,DHL,In Transit
9654,9654,2023-11-04,,FedEx,Returned
9655,9655,2022-04-12,,UPS,Returned
9656,9656,2023-06-09,,UPS,Returned
9657,9657,2022-05-19,,DHL,In Transit
9658,9658,2022-01-29,,DHL,Returned
9659,9659,2023-10-28,2023-10-23,UPS,In Transit
9660,9660,2023-05-17,,UPS,Delivered
9661,9661,2022-01-09,,FedEx,In Transit
9662,9662,2023-02-17,,DHL,Delivered
9663,9663,2023-02-03,2023-07-05,UPS,Delivered
9664,9664,2023-09-04,,UPS,In Transit
9665,9665,2022-02-08,,USPS,Delivered
9666,9666,2022-05-03,,DHL,In Transit
9667,9667,2022-02-19,,FedEx,In Transit
9668,9668,2023-04-12,,FedEx,Returned
9669,9669,2023-08-25,,USPS,Delivered
9670,9670,2022-05-17,,DHL,In Transit
9671,9671,2022-08-14,,FedEx,In Transit
9672,9672,2023-05-09,2023-10-28,USPS,Delivered
9673,9673,2022-06-01,,FedEx,Delivered
9674,9674,2023-08-28,,FedEx,Delivered
9675,9675,2023-07-24,,USPS,Delivered
9676,9676,2022-05-29,,UPS,In Transit
9677,9677,2023-02-02,,UPS,Delivered
9678,9678,2023-07-22,2023-04-14,FedEx,In Transit
9679,9679,2023-09-15,,DHL,Delivered
9680,9680,2022-08-26,,DHL,Returned
9681,9681,2022-08-19,,DHL,Delivered
9682,9682,2022-10-10,,USPS,Delivered
9683,9683,2023-12-26,,FedEx,In Transit
9684,9684,2023-06-09,2023-07-16,USPS,In Transit
9685,9685,2023-11-11,,DHL,Returned
9686,9686,2023-03-25,,USPS,Returned
9687,9687,2023-11-10,,UPS,Delivered
9688,9688,2022-11-09,,DHL,In Transit
9689,9689,2023-09-16,,DHL,Delivered
9690,9690,2023-04-12,,UPS,In Transit
9691,9691,2022-02-18,,UPS,In Transit
9692,9692,2022-09-07,,FedEx,In Transit
9693,9693,2022-11-21,,USPS,In Transit
9694,9694,2022-02-16,,FedEx,Returned
9695,9695,2023-03-08,2023-10-10,FedEx,In Transit
9696,9696,2023-05-19,,FedEx,Returned
9697,9697,2022-12-03,,FedEx,Returned
9698,9698,2023-04-18,,UPS,Delivered
9699,9699,2023-06-09,,UPS,Delivered
9700,9700,2023-09-22,2024-01-01,USPS,Returned
9701,9701,2023-03-01,,USPS,Returned
9702,9702,2023-06-17,,USPS,Returned
9703,9703,2022-08-20,,UPS,In Transit
9704,9704,2022-07-16,,DHL,In Transit
9705,9705,2022-12-14,,DHL,Returned
9706,9706,2022-12-30,,USPS,Returned
9707,9707,2023-12-10,,DHL,Returned
9708,9708,2023-04-03,,FedEx,Delivered
9709,9709,2022-01-15,,USPS,Delivered
9710,9710,2023-05-15,,DHL,In Transit
9711,9711,2023-03-30,,FedEx,In Transit
9712,9712,2022-08-31,,FedEx,Delivered
9713,9713,2022-04-15,,FedEx,In Transit
9714,9714,2022-06-25,,FedEx,In Transit
9715,9715,2023-11-06,,DHL,Returned
9716,9716,2022-08-13,,UPS,Returned
9717,9717,2022-04-14,,FedEx,Delivered
9718,9718,2022-11-28,,USPS,Returned
9719,9719,2022-12-05,,DHL,In Transit
9720,9720,2022-12-16,2023-09-15,FedEx,Returned
9721,9721,2023-10-11,,USPS,In Transit
9722,9722,2022-02-14,,FedEx,Delivered
9723,9723,2023-11-30,,UPS,Returned
9724,9724,2022-11-23,,FedEx,Delivered
9725,9725,2023-03-28,,UPS,Returned
9726,9726,2023-11-25,2023-06-28,USPS,Returned
9727,9727,2022-02-04,,DHL,Returned
9728,9728,2023-01-03,,FedEx,Delivered
9729,9729,2022-05-12,,UPS,Returned
9730,9730,2023-10-23,2024-01-16,USPS,In Transit
9731,9731,2022-04-07,2023-11-01,FedEx,Returned
9732,9732,2023-06-23,,FedEx,Returned
9733,9733,2023-05-06,,FedEx,In Transit
9734,9734,2023-09-26,,UPS,Delivered
9735,9735,2023-09-11,,DHL,Delivered
9736,9736,2023-11-24,,USPS,In Transit
9737,9737,2022-08-17,,UPS,Returned
9738,9738,2023-06-14,,DHL,In Transit
9739,9739,2022-10-09,,USPS,In Transit
9740,9740,2023-12-30,,UPS,Returned
9741,9741,2022-10-15,,UPS,In Transit
9742,9742,2022-09-28,,DHL,Delivered
9743,9743,2022-02-16,,USPS,Delivered
9744,9744,2022-11-16,2023-07-25,DHL,Delivered
9745,9745,2023-01-13,2023-07-20,DHL,In Transit
9746,9746,2023-06-07,,UPS,Returned
9747,9747,2023-07-06,,DHL,Delivered
9748,9748,2022-08-04,,FedEx,Returned
9749,9749,2022-04-19,,FedEx,Returned
9750,9750,2022-03-21,,FedEx,Delivered
9751,9751,2022-11-16,,FedEx,In Transit
9752,9752,2022-03-08,,USPS,Delivered
9753,9753,2022-11-13,,DHL,In Transit
9754,9754,2023-05-11,,DHL,Returned
9755,9755,2022-02-23,,FedEx,Delivered
9756,9756,2023-10-31,,USPS,Delivered
9757,9757,2023-12-21,,DHL,In Transit
9758,9758,2022-04-16,,FedEx,In Transit
9759,9759,2022-06-07,,UPS,Returned
9760,9760,2022-08-22,,DHL,Delivered
9761,9761,2023-10-27,,UPS,Delivered
9762,9762,2022-11-28,2023-01-02,DHL,Delivered
9763,9763,2022-02-21,,DHL,In Transit
9764,9764,2022-07-24,,DHL,In Transit
9765,9765,2023-02-16,,UPS,Delivered
9766,9766,2023-07-04,,USPS,In Transit
9767,9767,2023-04-01,,UPS,Returned
9768,9768,2022-04-28,,FedEx,Delivered
9769,9769,2022-11-30,,USPS,Delivered
9770,9770,2023-10-06,,UPS,Returned
9771,9771,2023-02-08,,UPS,Delivered
9772,9772,2023-07-02,,FedEx,Delivered
9773,9773,2023-09-10,,UPS,Delivered
9774,9774,2022-03-19,2023-05-30,USPS,Delivered
9775,9775,2022-02-09,,UPS,In Transit
9776,9776,2023-08-21,,USPS,Returned
9777,9777,2023-10-18,,FedEx,Delivered
9778,9778,2023-03-26,,USPS,In Transit
9779,9779,2023-04-08,,UPS,Delivered
9780,9780,2023-09-26,,FedEx,In Transit
9781,9781,2023-04-04,,USPS,In Transit
9782,9782,2023-07-06,,USPS,Returned
9783,9783,2022-02-25,,DHL,In Transit
9784,9784,2022-05-27,2023-06-01,DHL,Delivered
